"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","Year_t1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","MA","comments","X","antcount_t","antcount_t1","volume_t","volume_t1","logsize","ant_t","ant_t1","flower1_YN"
"1789","2","69",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,24,10,5,2,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,353.429173528852,NA,NA,"vacant",NA
"1790","2","70",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,63,41,15,12,0,NA,NA,"2","CREM","",NA,NA,"","",NA,2,NA,12930.7953621756,NA,NA,"crem",NA
"1791","2","71A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,13,2,2,0,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,13.6135681655558,NA,NA,"vacant",NA
"1792","2","71B",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,6,2,2,0,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,6.28318530717959,NA,NA,"vacant",NA
"1793","2","TR1",1,2011,32,26,20,0,0,NA,NA,"13","liom",2012,0,0,1,36,32,17,0,0,NA,NA,"0","vacant","",NA,NA,"","",13,0,4431.740036664,5657.22297095182,NA,"liom","vacant",NA
"1794","2","TR10",1,2011,16,24,19,0,0,NA,NA,"6","liom",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",6,NA,1936.26827216251,NA,NA,"liom",NA,NA
"1795","2","TR11",1,2011,37,37,24,0,0,NA,NA,"10","liom",2012,0,0,1,42,52,38,10,0,NA,NA,"11","CREM","",NA,NA,"","",10,11,9010.93857850587,22266.0379323177,NA,"liom","crem",NA
"1796","2","TR12",1,2011,28,13,10,0,0,NA,NA,"0","vacant",2012,0,0,1,32,10,10,1,0,NA,NA,"13","CREM","",NA,NA,"","",0,13,969.44313302025,837.758040957278,NA,"vacant","crem",NA
"1797","2","TR13",1,2011,44,33,22,0,0,NA,NA,"10","liom",2012,0,0,1,46,33,31,2,0,NA,NA,"1","FOR","",NA,NA,"","",10,1,8711.3746290167,12331.7983628911,NA,"liom","other",NA
"1798","2","TR14",1,2011,18,21,16,0,0,NA,NA,"0","vacant",2012,0,0,1,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,1612.81512853666,NA,NA,"vacant",NA,NA
"1799","2","TR15",1,2011,28,37,21,0,0,NA,NA,"13","liom",2012,0,0,1,30,42,25,13,0,NA,NA,"2","CREM","",NA,NA,"","",13,2,6164.85198389437,8814.13088872786,NA,"liom","crem",NA
"1800","2","TR16",1,2011,30,19,8,0,0,NA,NA,"8","liom",2012,0,0,1,29,21,19,5,0,NA,NA,"3","CREM","",NA,NA,"","",8,3,1431.38815279185,3036.87289847013,NA,"liom","crem",NA
"1801","2","TR17",1,2011,19,14,12,0,0,NA,NA,"0","vacant",2012,0,0,1,30,23,21,5,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,840.637834223069,3801.32711084365,NA,"vacant","vacant",NA
"1802","2","TR18",1,2011,30,13,10,0,0,NA,NA,"4","liom",2012,0,0,1,31,20,13,3,0,NA,NA,"0","vacant","",NA,NA,"","",4,0,1038.68907109313,2209.52138317787,NA,"liom","vacant",NA
"1803","2","TR2",1,2011,26,23,19,0,0,NA,NA,"0","vacant",2012,0,0,1,29,27,27,10,0,NA,NA,"8","FOR","",NA,NA,"","",0,8,3001.79178050505,5534.70085746182,NA,"vacant","other",NA
"1804","2","TR3",1,2011,21,16,14,0,0,NA,NA,"0","vacant",2012,0,0,1,24,19,17,4,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,1237.00210735098,2035.75203952619,NA,"vacant","vacant",NA
"1805","2","TR4",1,2011,30,24,23,0,0,NA,NA,"0","vacant",2012,0,0,1,39,41,24,4,0,NA,NA,"15","CREM","",NA,NA,"","",0,15,4337.36135736241,10784.4985311512,NA,"vacant","crem",NA
"1806","2","TR5",1,2011,30,13,7,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,785.398163397448,NA,NA,"vacant",NA,NA
"1807","2","TR6",1,2011,27,23,13,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,2290.22104446696,NA,NA,"vacant",NA,NA
"1808","2","TR7",1,2011,38,18,7,0,0,NA,NA,"0","vacant",2012,0,0,1,46,29,12,7,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,1554.43386505745,5060.97486523926,NA,"vacant","vacant",NA
"1809","2","TR8",1,2011,25,17,17,0,0,NA,NA,"0","vacant",2012,0,0,1,7,10,10,2,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,1891.50057684885,183.259571459405,NA,"vacant","vacant",NA
"1810","2","TR9",1,2011,26,15,13,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,1334.12968022447,NA,NA,"vacant",NA,NA
"1811","3","1",0,2011,91,100,78,0,0,NA,NA,"15","liom",2012,0,0,1,105,108,86,93,7,NA,NA,"7","LIOM","",NA,NA,"","",15,7,188707.878518893,258643.396179231,NA,"liom","liom",NA
"1812","3","2",0,2011,46,65,34,0,0,NA,NA,"1","liom",2012,0,0,1,55,68,44,19,0,NA,NA,"6","LIOM","",NA,NA,"","",1,6,29507.8016979238,45155.1584075973,NA,"liom","liom",NA
"1813","3","3",0,2011,73,42,40,0,0,NA,NA,"8","liom",2012,0,0,1,81,57,46,7,15,NA,NA,"14","LIOM","",NA,NA,"","",8,14,32126.188274997,56242.9515295138,NA,"liom","liom",NA
"1814","3","4",0,2011,77,95,46,0,0,NA,NA,"0","vacant",2012,0,0,1,84,122,63,33,16,NA,NA,"6","LIOM","",NA,NA,"","",0,6,100193.047355072,188161.764995944,NA,"vacant","liom",NA
"1815","3","5",0,2011,86,76,44,0,1,NA,NA,"8","liom",2012,0,0,1,87,84,50,25,41,NA,NA,"8","LIOM","",NA,NA,"","",8,8,81053.0904626167,102243.918309243,NA,"liom","liom",NA
"1816","3","6",0,2011,124,139,58,4,8,NA,NA,"47","liom",2012,0,0,1,130,153,73,24,137,NA,NA,"32","LIOM","",NA,NA,"","",47,32,314965.345674013,434579.129764954,NA,"liom","liom",NA
"1817","3","7",0,2011,77,69,33,3,5,NA,NA,"22","liom",2012,0,0,1,91,94,48,41,5,NA,NA,"3","LIOM","",NA,NA,"","",22,3,52432.3959902503,120095.494964492,NA,"liom","liom",NA
"1818","3","8",0,2011,53,68,34,0,0,NA,NA,"0","vacant",2012,0,0,1,69,74,36,16,1,NA,NA,"1","LIOM","",NA,NA,"","",0,1,36089.8310062761,54644.0772183775,NA,"vacant","liom",NA
"1819","3","9",0,2011,88,86,46,0,7,NA,NA,"27","liom",2012,0,0,1,106,99,46,9,12,NA,NA,"2","LIOM","",NA,NA,"","",27,2,100355.035726272,145864.801404644,NA,"liom","liom",NA
"1820","3","10",0,2011,72,39,35,0,0,NA,NA,"6","liom",2012,0,0,1,85,43,40,15,0,NA,NA,"1","LIOM","",NA,NA,"","",6,1,25805.0420565866,38325.1396291522,NA,"liom","liom",NA
"1821","3","11",0,2011,62,40,24,5,0,NA,NA,"23","liom",2012,0,0,1,67,53,28,20,0,NA,NA,"1","LIOM","",NA,NA,"","",23,1,16621.1195325924,28770.9018711162,NA,"liom","liom",NA
"1822","3","12",0,2011,19,16,13,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,1045.82310441065,NA,NA,"vacant",NA,NA
"1823","3","13",0,2011,109,70,28,2,17,NA,NA,"56","liom",2012,0,0,1,116,76,57,39,3,NA,NA,"5","LIOM","",NA,NA,"","",56,5,68515.2559815276,134298.111752595,NA,"liom","liom",NA
"1824","3","14",0,2011,133,85,49,0,0,NA,NA,"0","vacant",2012,0,0,1,148,86,69,26,19,NA,NA,"8","LIOM","",NA,NA,"","",0,8,156303.921093441,232720.020799359,NA,"vacant","liom",NA
"1825","3","15",0,2011,49,42,20,0,0,NA,NA,"2","liom",2012,0,0,1,31,38,16,7,0,NA,NA,"0","vacant","",NA,NA,"","",2,0,12327.8713720741,5916.40436487298,NA,"liom","vacant",NA
"1826","3","16",0,2011,93,151,92,0,0,NA,NA,"0","vacant",2012,0,0,1,102,107,82,65,10,NA,NA,"9","LIOM","",NA,NA,"","",0,9,359421.565166033,238469.266255122,NA,"vacant","liom",NA
"1827","3","17",0,2011,98,47,40,0,0,NA,NA,"7","liom",2012,0,0,1,73,26,13,27,0,NA,NA,"1","LIOM","",NA,NA,"","",7,1,48548.2093731682,7267.09285637574,NA,"liom","liom",NA
"1828","3","18",0,2011,83,60,46,0,0,NA,NA,"1","liom",2012,0,0,1,71,73,52,31,2,NA,NA,"3","LIOM","",NA,NA,"","",1,3,61037.7418672083,72608.4239599203,NA,"liom","liom",NA
"1829","3","19",0,2011,67,45,15,0,0,NA,NA,"4","crem",2012,0,0,1,84,62,16,12,0,NA,NA,"0","vacant","",NA,NA,"","",4,0,15786.5030842887,33448.5369827705,NA,"crem","vacant",NA
"1830","3","20",0,2011,82,93,53,0,2,NA,NA,"15","liom",2012,0,0,1,99,102,75,72,6,NA,NA,"7","LIOM","",NA,NA,"","",15,7,114400.572881697,202997.347253899,NA,"liom","liom",NA
"1831","3","21",0,2011,112,63,42,0,0,NA,NA,"10","liom",2012,0,0,1,104,79,66,27,5,NA,NA,"5","LIOM","",NA,NA,"","",10,5,80817.4710135974,143112.635340405,NA,"liom","liom",NA
"1832","3","22",0,2011,155,107,75,0,0,NA,NA,"15","liom",2012,0,0,1,158,130,98,46,55,NA,NA,"7","LIOM","",NA,NA,"","",15,7,336033.913206537,537570.485326364,NA,"liom","liom",NA
"1833","3","23",0,2011,63,39,31,0,0,NA,NA,"4","liom",2012,0,0,1,69,44,32,10,0,NA,NA,"0","vacant","",NA,NA,"","",4,0,20204.3677533994,26084.6438027561,NA,"liom","vacant",NA
"1834","3","24",0,2011,64,43,25,0,0,NA,NA,"5","liom",2012,0,0,1,63,58,34,11,1,NA,NA,"0","vacant","",NA,NA,"","",5,0,19368.9659069323,34899.952788729,NA,"liom","vacant",NA
"1835","3","25",0,2011,36,23,21,0,0,NA,NA,"0","vacant",2012,0,0,1,52,38,26,18,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,4561.59253301238,13940.2938015291,NA,"vacant","vacant",NA
"1836","3","26",0,2011,131,92,85,0,0,NA,NA,"29","liom",2012,0,0,1,142,129,128,106,36,NA,NA,"14","LIOM","",NA,NA,"","",29,14,268612.651416775,613851.365648484,NA,"liom","liom",NA
"1837","3","27",0,2011,46,33,31,0,0,NA,NA,"0","vacant",2012,0,0,1,37,38,28,17,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,12331.7983628911,10548.6827325911,NA,"vacant","vacant",NA
"1838","3","28",0,2011,60,56,52,0,0,NA,NA,"1","liom",2012,0,0,1,65,76,68,53,0,NA,NA,"8","LIOM","",NA,NA,"","",1,8,45804.4208893392,88215.9217128014,NA,"liom","liom",NA
"1839","3","30",0,2011,132,100,81,0,0,NA,NA,"0","vacant",2012,0,0,1,142,102,98,47,18,NA,NA,"3","LIOM","",NA,NA,"","",0,3,283034.721541702,371755.130674792,NA,"vacant","liom",NA
"1840","3","31",0,2011,50,32,29,0,0,NA,NA,"0","vacant",2012,0,0,1,65,42,25,13,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,12176.9440250079,19097.2835922437,NA,"vacant","vacant",NA
"1841","3","33",0,2011,148,72,40,0,0,NA,NA,"0","vacant",2012,0,0,1,148,85,64,35,36,NA,NA,"0","vacant","",NA,NA,"","",0,0,121508.426260444,215051.70371557,NA,"vacant","vacant",NA
"1842","3","34",0,2011,61,60,52,0,0,NA,NA,"0","vacant",2012,0,0,1,67,67,56,35,6,NA,NA,"0","vacant","",NA,NA,"","",0,0,50081.1756884261,66342.7792117233,NA,"vacant","vacant",NA
"1843","3","35",0,2011,78,57,35,0,0,NA,NA,"0","vacant",2012,0,0,1,89,57,45,36,10,NA,NA,"0","vacant","",NA,NA,"","",0,0,43209.465357474,60603.6784822373,NA,"vacant","vacant",NA
"1844","3","36",0,2011,19,13,7,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,497.418836818384,NA,1,"vacant",NA,NA
"1845","3","37",0,2011,47,46,44,0,0,NA,NA,"0","vacant",2012,0,0,1,57,53,47,24,0,NA,NA,"1","LIOM","",NA,NA,"","",0,1,24916.756733784,37306.4127613788,NA,"vacant","liom",NA
"1846","3","38",0,2011,55,43,32,0,0,NA,NA,"0","vacant",2012,0,0,1,66,47,43,24,1,NA,NA,"0","vacant","",NA,NA,"","",0,0,20248.5464000905,34989.4881793563,NA,"vacant","vacant",NA
"1847","3","39",0,2011,38,31,16,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,5493.99105265905,NA,NA,"vacant",NA,NA
"1848","3","40",0,2011,44,20,15,2,0,NA,NA,"15","liom",2012,0,0,1,64,35,31,27,0,NA,NA,"0","vacant","",NA,NA,"","",15,0,3527.74675059354,18246.3701320495,NA,"liom","vacant",NA
"1849","3","41",0,2011,84,64,42,0,0,NA,NA,"3","liom",2012,0,0,1,101,78,50,40,46,NA,NA,"4","LIOM","",NA,NA,"","",3,4,61773.1363475361,108305.359534957,NA,"liom","liom",NA
"1850","3","43",0,2011,88,91,62,0,0,NA,NA,"0","vacant",2012,0,0,1,95,100,53,32,9,NA,NA,"1","LIOM","",NA,NA,"","",0,1,134826.161117786,145550.969388519,NA,"vacant","liom",NA
"1851","3","44",0,2011,86,83,46,0,0,NA,NA,"1","other",2012,0,0,1,99,111,68,22,3,NA,NA,"0","vacant","",NA,NA,"","",1,0,93666.9776658614,207610.776065696,NA,"other","vacant",NA
"1852","3","45",0,2011,53,29,15,0,0,NA,NA,"1","other",2012,0,0,1,67,46,22,17,2,NA,NA,"0","vacant","",NA,NA,"","",1,0,6715.67789582378,20276.8861838197,NA,"other","vacant",NA
"1853","3","46",0,2011,63,16,14,0,0,NA,NA,"0","vacant",2012,0,0,1,71,47,28,2,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,3711.00632205294,26139.0326255713,NA,"vacant","vacant",NA
"1854","3","47",0,2011,88,27,18,0,0,NA,NA,"0","vacant",2012,0,0,1,97,46,33,12,1,NA,NA,"0","vacant","",NA,NA,"","",0,0,11663.1627264521,39621.8319969214,NA,"vacant","vacant",NA
"1855","3","48",0,2011,62,35,24,0,0,NA,NA,"0","vacant",2012,0,0,1,69,42,30,14,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,14125.516868397,23411.1484545511,NA,"vacant","vacant",NA
"1856","3","49",0,2011,46,15,9,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,1734.15914478157,NA,NA,"vacant",NA,NA
"1857","3","50",0,2011,47,29,23,0,0,NA,NA,"0","vacant",2012,0,0,1,28,34,21,12,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,8317.89014915457,5543.60203664699,NA,"vacant","vacant",NA
"1858","3","51",0,2011,138,68,53,0,0,NA,NA,"0","vacant",2012,0,0,1,156,73,66,36,11,NA,NA,"0","vacant","",NA,NA,"","",0,0,132238.666868473,197270.812895027,NA,"vacant","vacant",NA
"1859","3","52",0,2011,74,45,30,0,0,NA,NA,"0","vacant",2012,0,0,1,82,60,51,19,2,NA,NA,"0","vacant","",NA,NA,"","",0,0,27243.498792849,66125.4202700031,NA,"vacant","vacant",NA
"1860","3","53",0,2011,62,46,27,0,0,NA,NA,"0","vacant",2012,0,0,1,69,48,41,21,1,NA,NA,"0","vacant","",NA,NA,"","",0,0,21624.4985325158,35771.5484005593,NA,"vacant","vacant",NA
"1861","3","54",0,2011,40,19,14,0,0,NA,NA,"0","vacant",2012,0,0,1,42,19,12,3,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,2850.99533313274,2641.68672258732,NA,"vacant","vacant",NA
"1862","3","56",0,2011,77,53,28,0,0,NA,NA,"0","vacant",2012,0,0,1,97,64,42,25,5,NA,NA,"14","","",NA,NA,"","",0,14,33065.0663294917,71333.2645917976,NA,"vacant",NA,NA
"1863","3","57",0,2011,80,43,38,0,0,NA,NA,"0","vacant",2012,0,0,1,86,59,45,13,6,NA,NA,"1","1 for ant","",NA,NA,"","",0,1,34353.3156670044,60879.8768363654,NA,"vacant","other",NA
"1864","3","58",0,2011,85,58,36,0,0,NA,NA,"0","vacant",2012,0,0,1,102,73,31,27,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,49156.7620501073,72206.3655501078,NA,"vacant","vacant",NA
"1865","3","60",0,2011,86,51,39,0,0,NA,NA,"0","vacant",2012,0,0,1,92,57,33,8,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,45592.3633852219,48773.2259469815,NA,"vacant","vacant",NA
"1866","3","61",0,2011,119,104,69,0,0,NA,NA,"0","vacant",2012,0,0,1,114,107,72,33,2,NA,NA,"1","LIOM","",NA,NA,"","",0,1,233102.967853862,239066.954257468,NA,"vacant","liom",NA
"1867","3","62",0,2011,153,141,96,0,7,NA,NA,"61","liom",2012,0,0,1,160,159,126,103,149,NA,NA,"4","LIOM","",NA,NA,"","",61,4,562466.625358359,850586.210959436,NA,"liom","liom",NA
"1868","3","63",0,2011,98,93,71,7,4,NA,NA,"57","liom",2012,0,0,1,99,100,75,110,54,NA,NA,"4","LIOM","",NA,NA,"","",57,4,172513.230189025,198435.754720887,NA,"liom","liom",NA
"1869","3","64",0,2011,32,39,33,2,0,NA,NA,"14","liom",2012,0,0,1,53,47,39,15,0,NA,NA,"0","vacant","",NA,NA,"","",14,0,10857.3442108063,25655.5546061532,NA,"liom","vacant",NA
"1870","3","65",0,2011,142,150,93,0,0,NA,NA,"0","vacant",2012,0,0,1,91,109,100,62,38,NA,NA,"9","LIOM","",NA,NA,"","",0,9,548794.217780395,260161.243579843,NA,"vacant","liom",NA
"1871","3","66",0,2011,78,41,36,0,0,NA,NA,"0","vacant",2012,0,0,1,87,37,36,25,1,NA,NA,"1","LIOM","",NA,NA,"","",0,1,30268.0671200926,30344.0543924013,NA,"vacant","liom",NA
"1872","3","67",0,2011,53,19,5,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,1998.05292768311,NA,NA,"vacant",NA,NA
"1873","3","68",0,2011,105,55,41,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,63334.5078963702,NA,NA,"vacant",NA,NA
"1874","3","69",0,2011,109,53,44,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,67124.1194846099,NA,NA,"vacant",NA,NA
"1875","3","70",0,2011,103,71,53,0,0,NA,NA,"0","vacant",2012,0,0,1,112,93,63,28,6,NA,NA,"5","FOR","",NA,NA,"","",0,5,103654.755210093,178392.197241443,NA,"vacant","other",NA
"1876","3","71",0,2011,50,22,27,0,0,NA,NA,"0","vacant",2012,0,0,1,29,18,14,6,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,7857.25412632197,1943.59865502089,NA,"vacant","vacant",NA
"1877","3","72",0,2011,29,26,18,0,0,NA,NA,"0","vacant",2012,0,0,1,12,22,11,6,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,3674.61620714886,855.298599939821,NA,"vacant","vacant",NA
"1878","3","73",0,2011,55,30,17,0,0,NA,NA,"0","vacant",2012,0,0,1,51,11,5,3,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,7951.82915516442,854.513201776424,NA,"vacant","vacant",NA
"1879","3","75",0,2011,128,72,62,0,0,NA,NA,"0","vacant",2012,0,0,1,131,77,40,31,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,150427.833834289,117368.527091329,NA,"vacant","vacant",NA
"1880","3","76",0,2011,50,34,17,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,8511.75259581985,NA,NA,"vacant",NA,NA
"1881","3","77",0,2011,19,12,3,0,0,NA,NA,"0","vacant",2012,0,0,1,27,15,10,3,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,279.798095710341,1104.46616727766,1,"vacant","vacant",NA
"1882","3","78",0,2011,38,17,15,0,0,NA,NA,"0","vacant",2012,0,0,1,41,17,14,3,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,2546.78444451013,2578.78941966857,NA,"vacant","vacant",NA
"1883","3","79",0,2011,23,12,8,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,602.138591938044,NA,1,"vacant",NA,NA
"1884","3","80",0,2011,67,52,29,0,0,NA,NA,"0","vacant",2012,0,0,1,70,76,17,16,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,28770.9018711162,39625.3008388098,NA,"vacant","vacant",NA
"1885","3","81",0,2011,122,89,69,0,1,NA,NA,"33","liom",2012,0,0,1,28,96,77,83,30,NA,NA,"0","vacant","",NA,NA,"","",33,0,199334.577469048,54847.7571420852,NA,"liom","vacant",NA
"1886","3","84",0,2011,13,4,2,0,0,NA,NA,"0","vacant",2012,0,0,1,18,13,7,2,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,30.6305283725005,471.238898038469,0.99999999999995,"vacant","vacant",NA
"1887","3","85",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,0,1,10,6.5,3.5,1,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,65.4498469497873,NA,NA,"vacant",NA
"1888","3","87",0,2011,11,2,2,0,0,NA,NA,"0","vacant",2012,0,0,1,22,9,4,2,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,11.5191730631626,243.342530959309,0.999990062379983,"vacant","vacant",NA
"1889","3","88",0,2011,18,10,6,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,301.59289474462,NA,1,"vacant",NA,NA
"1890","3","90",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,14,11,6,2,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,264.81008075884,NA,NA,"vacant",NA
"1891","3","91",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,23,20,12,10,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,1541.47479536139,NA,NA,"vacant",NA
"1892","3","92",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,21,18,10,3,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,1077.5662801813,NA,NA,"vacant",NA
"1893","3","93",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,29,18,8,4,0,NA,NA,"1","CREM","",NA,NA,"","",NA,1,NA,1283.07879960363,NA,NA,"crem",NA
"1894","3","95",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,11,6,3,3,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,58.3158136322605,NA,NA,"vacant",NA
"1895","3","96",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,21,12,7,4,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,496.175289726338,NA,NA,"vacant",NA
"1896","3","97",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,10,8,4.5,3,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,102.265385859043,NA,NA,"vacant",NA
"1897","3","98",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,19,18,8,5,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,840.637834223069,NA,NA,"vacant",NA
"1898","3","99",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,13,11,6.5,9,0,NA,NA,"1","CREM","",NA,NA,"","",NA,1,NA,260.572203168841,NA,NA,"crem",NA
"1899","3","100",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,30,20,17,7,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,2688.02521422777,NA,NA,"vacant",NA
"1900","3","101",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,17,8,3,3,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,134.630335175713,NA,NA,"vacant",NA
"1901","3","89A",0,2011,4,1,1,0,0,NA,NA,"0","vacant",2012,0,0,1,7,2.5,1.5,2,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,1.0471975511966,7.33038285837618,0.740236389078226,"vacant","vacant",NA
"1902","3","89B",0,2011,3,0.5,0.5,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,0.196349540849362,NA,0.548930284777601,"vacant",NA,NA
"1903","3","89C",0,2011,3,0.5,0.5,0,0,NA,NA,"0","vacant",2012,0,0,1,6.5,1,1,1,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,0.196349540849362,1.70169602069447,0.548930284777601,"vacant","vacant",NA
"1904","3","89D",0,2011,3,0.5,0.5,0,0,NA,NA,"0","vacant",2012,0,0,1,5.5,0.75,0.75,1,0,NA,NA,"0","vacant","",NA,NA,"","",0,0,0.196349540849362,0.809941856003618,0.548930284777601,"vacant","vacant",NA
"1905","3","94A",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,14,1.5,2,2,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,11.2246487518885,NA,NA,"vacant",NA
"1906","3","94B",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,18,5,2,1,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,57.7267650097125,NA,NA,"vacant",NA
"1907","3","94C",0,2011,NA,NA,NA,NA,NA,NA,NA,"","",2012,0,1,NA,4.5,1,1,0,0,NA,NA,"0","vacant","",NA,NA,"","",NA,0,NA,1.17809724509617,NA,NA,"vacant",NA
"1908","4","1",0,2011,12,7,1,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,50.2654824574367,NA,1,"vacant",NA,NA
"1909","4","2",0,2011,29,17,10,0,0,NA,NA,"0","vacant",2012,0,0,0,NA,NA,NA,NA,NA,NA,NA,"","","",NA,NA,"","",0,NA,1383.67521436545,NA,NA,"vacant",NA,NA
"1910","4","3",0,2011,33,14,13,0,0,NA,NA,"0","vacant",2012,0,0,1,40,24,24,11,0,NA,NA,"22","LIOM","",NA,NA,"","",0,22,1574.52696807103,6031.8578948924,NA,"vacant","liom",NA
"1911","4","5",0,2011,24,21,19,0,0,NA,NA,"0","vacant",2012,0,0,1,23.5,32,14,6,0,NA,NA,"12","LIOM","",NA,NA,"","",0,12,2513.27412287183,3254.55908942513,NA,"vacant","liom",NA
