"","beta.1.1","beta.2.1","beta.1.2","beta.2.2","beta.1.3","beta.2.3","beta.1.4","beta.2.4"
"1552",2.83565730748584,-1.29004803937323,2.73820366234244,-1.64737842409727,2.78223980045038,-1.00231746415992,2.74947041325288,-1.97423432896955
"1553",2.21653977222833,0.436032206876118,2.17475194648975,-0.154856200363221,2.17013489361027,0.706963234136775,2.12841670708599,-0.191377112230679
"1554",0.888873949527916,1.01518776266521,0.844420679393507,0.412831970942455,0.836847128920376,1.27435572499562,0.826655789166478,0.261982903604417
"1555",3.19062042480335,3.66635850197335,3.12269104193291,3.10206100973951,3.11095668119338,4.01413654107692,3.0818764768041,3.08235908718355
"1556",-2.10367933405747,-0.373622189873518,-2.19350752977886,-0.901921602954419,-2.1793462275624,-0.0477889406239375,-2.20056225887101,-1.0829531405356
"1557",2.94560789831509,-0.148029246319581,2.80418369774889,-0.35924416690793,2.85660903594121,0.20219077466045,2.86037856221971,-0.808911050815348
"1558",-2.70936199173013,-1.67825735424327,-2.75886960847812,-2.22263640820371,-2.74554488275048,-1.52447535254483,-2.7968115133665,-2.242844623899
"1559",0.583055281679989,-1.96074917769386,0.533729254757489,-2.56881233218883,0.566387089239524,-1.78755532273361,0.496584678433195,-2.71963217250421
"1560",-1.35480581316589,-0.988180470997527,-1.42450503367751,-1.4515029503944,-1.42511710333646,-0.690451169213651,-1.51258763828958,-1.40178922878204
"1561",-1.65733772487504,-2.40716516775467,-1.70991196872477,-3.00675471198105,-1.73939541544023,-2.04280797953603,-1.74462653495024,-2.97997141190101
"1562",4.85642416497752,1.08490877404668,4.80168808660421,0.570984054307921,4.76790797364839,1.46326330978317,4.73979514070218,0.550723994807986
"1563",-2.28633284854262,-5.20754927424996,-2.37961144177757,-5.68980265956263,-2.35313843421536,-4.95391365087909,-2.3729275644419,-5.79578341343139
"1564",0.531521278005335,-1.03606651885863,0.42079889165789,-1.35883005886652,0.470784032593223,-0.723419129330154,0.458403885144647,-1.71402401858968
"1565",4.75004862459303,1.29949286726433,4.70633740929992,0.560106597101181,4.75099232719777,1.39346469656373,4.67822294416779,0.5814519075616
"1566",-0.770638187424259,-4.55550466676442,-0.888014795677762,-4.83733532727295,-0.843146088009018,-4.19258384129465,-0.849555181535595,-5.16874267977736
"1567",2.94045458689283,-0.0913358384386164,2.83164715700181,-0.39251591683859,2.89040398291271,0.166826606044111,2.86634669498629,-0.862160076457878
"1568",2.84417780655522,0.521281672767038,2.75627999022626,0.0393399899895841,2.76385246401112,0.845276599996242,2.68937147114883,-0.0982368501930169
"1569",0.00920946138407185,0.282607175485584,-0.0361638884504325,-0.33339402209806,-0.0384550057540946,0.491078917254028,-0.103155394426287,-0.246910838121294
"1570",4.12933872486457,4.04547023478528,4.03197689432718,3.64637865322506,4.08096836391336,4.27956062561926,4.0017900073384,3.53416003395547
"1571",-5.14164558618943,1.82303355896052,-5.25682520838646,1.49964533370359,-5.20106742765171,2.1430122099415,-5.2384233954641,1.20539757019059
"1572",-2.21344712489198,-1.22590689859506,-2.28956160727616,-1.65290259129165,-2.27552674915852,-0.912348020095664,-2.33454970571985,-1.89143839736142
"1573",-2.58381519452494,-0.219120325284647,-2.63943237198744,-0.725546798007453,-2.65427108766085,0.0881643389685534,-2.66530612987793,-0.960590815989035
"1574",-2.08384613433713,2.29433924449615,-2.14729970270366,1.69984717211528,-2.1554977273174,2.61949682575717,-2.15169044449716,1.54675446373995
"1575",0.573230859946523,-1.87632742890164,0.551641258128618,-2.5658803053334,0.553361669880791,-1.75990176051369,0.538191119961933,-2.78783181331082
"1576",-3.60312808421213,1.60886902147877,-3.63670380884232,0.922985195683096,-3.67368037070231,1.94361432948056,-3.68365931559062,0.85115813765156
"1577",-0.668151352991271,1.45735701874646,-0.758754083731285,1.04376608260988,-0.727747548220364,1.74195082955667,-0.827479931142173,1.22186593969686
"1578",0.383079049589227,-0.229347102328666,0.363754063675621,-0.955248720133956,0.361798488923837,-0.0657576046207981,0.341289197855952,-0.968714052647635
"1579",-2.30421609350934,-0.556466128989759,-2.32714599974407,-1.1691652492208,-2.33228324239097,-0.41367363914833,-2.37725918400894,-1.24422942787992
"1580",4.29611797256049,1.54455685053585,4.23869614441691,0.988952783195386,4.23575472865544,1.79992417457789,4.20620914098735,0.771320152858958
