"","cremother","cremcrem","cremliom","otherother","othercrem","otherliom","liomother","liomcrem","liomliom"
"160",0.174573345088254,0.504754003874221,0.37524323688412,0.200367700101019,0.173091503436766,0.173091503436766,0.043789919829591,0.0375866729043342,0.918623407266075
"161",0.175879139336879,0.502380762051766,0.376718867947282,0.201232803033662,0.171736909531297,0.171736909531297,0.0439520611068793,0.037269692548039,0.918778246345082
"162",0.177190505766149,0.500006840835371,0.378191348054156,0.202098666533179,0.170390408634949,0.170390408634949,0.0441146571827084,0.0369552634481261,0.918930079369165
"163",0.178507420225923,0.497632346172569,0.379660587858157,0.202965281965078,0.169051988132846,0.169051988132846,0.044277709565562,0.0366433668926051,0.919078923541833
"164",0.179829858091025,0.495257384166774,0.381126498183367,0.203832640783114,0.16772163487226,0.16772163487226,0.0444412197675638,0.0363339842774855,0.919224795954951
"165",0.181157794265056,0.492882061058504,0.382588990040681,0.204700734529173,0.16639933517045,0.16639933517045,0.0446051893044588,0.0360270971066517,0.91936771358889
"166",0.182491203184322,0.490506483206553,0.384047974643941,0.20556955483315,0.16508507482251,0.16508507482251,0.0447696196955946,0.0357226869917278,0.919507693312678
"167",0.183830058821902,0.488130757069104,0.385503363426024,0.206439093412797,0.163778839109217,0.163778839109217,0.0449345124639034,0.0354207356519331,0.919644751884164
"168",0.185174334691829,0.485754989184793,0.386955068054907,0.207309342073555,0.162480612804882,0.162480612804882,0.0450998691358831,0.0351212249139272,0.91977890595019
"169",0.186524003853402,0.483379286153731,0.388403000449677,0.208180292708362,0.161190380185193,0.161190380185193,0.0452656912415796,0.0348241367116466,0.919910172046774
"170",0.187879038915612,0.481003754618495,0.3898470727965,0.20905193729745,0.159908125035065,0.159908125035065,0.0454319803145683,0.0345294530861317,0.9200385665993
"171",0.189239412041698,0.478628501245086,0.391287197564531,0.209924267908116,0.158633830656469,0.158633830656469,0.0455987378919366,0.0342371561853444,0.920164105922719
"172",0.190605094953816,0.476253632703874,0.392723287521759,0.210797276694476,0.157367479876267,0.157367479876267,0.0457659655142654,0.0339472282639781,0.920286806221756
"173",0.191976058937822,0.473879255650523,0.394155255750793,0.211670955897201,0.156109055054023,0.156109055054023,0.0459336647256122,0.0336596516832578,0.92040668359113
"174",0.193352274848176,0.471505476706917,0.395583015664568,0.21254529784324,0.154858538089817,0.154858538089817,0.0461018370734927,0.0333744089107326,0.920523754015775
"175",0.194733713112955,0.469132402442085,0.397006481021971,0.213420294945515,0.153615910432026,0.153615910432026,0.0462704841088635,0.0330914825200601,0.920638033371077
"176",0.196120343738983,0.466760139353133,0.398425565943385,0.214295939702613,0.152381153085105,0.152381153085105,0.0464396073861049,0.0328108551907821,0.920749537423113
"177",0.197512136317062,0.464388793846195,0.399840184926138,0.215172224698445,0.151154246617342,0.151154246617342,0.0466092084630034,0.0325325097080935,0.920858281828903
"178",0.198909060027317,0.462018472217407,0.401250252859861,0.216049142601905,0.14993517116859,0.14993517116859,0.0467792889007344,0.0322564289626022,0.920964282136663
"179",0.200311083644646,0.459649280633913,0.402655685041734,0.2169266861665,0.148723906457981,0.148723906457981,0.0469498502638451,0.0319825959500834,0.921067553786071
"180",0.201718175544267,0.457281325114901,0.404056397191629,0.217804848229972,0.147520431791618,0.147520431791618,0.0471208941202378,0.0317109937712247,0.921168112108538
"181",0.203130303707378,0.454914711512698,0.405452305467137,0.218683621713901,0.146324726070236,0.146324726070236,0.0472924220411522,0.0314416056313655,0.921265972327482
