"","vacvac","vacliom","vacother","othervac","otherliom","otherother","liomvac","liomliom","liomother"
"179",0.327183307250145,0.554897891048836,0.117918801701019,0.328501030713891,0.500384042793385,0.171114926492724,0.135091320076008,0.822959709952541,0.0419489699714505
"180",0.320504720121479,0.560059137138038,0.119436142740483,0.321747101695494,0.504962211834188,0.173290686470319,0.131618202909293,0.826122795435797,0.04225900165491
"181",0.313898468545188,0.565153179130062,0.12094835232475,0.315066368768251,0.509476087027727,0.175457544204022,0.128221075781169,0.829212015449625,0.0425669087692063
"182",0.307366405451872,0.570178578970539,0.122455015577589,0.308460760976965,0.513924359873542,0.177614879149493,0.124898955741067,0.832228335490742,0.0428727087681906
"183",0.30091027454021,0.575133992771866,0.123955732687925,0.30193209435778,0.518305811530357,0.179762094111863,0.121650836580802,0.835172742738508,0.0431764206806907
"184",0.294531709768805,0.580018170972343,0.125450119258852,0.29548207133113,0.522619312907001,0.181898615761869,0.118475691132947,0.838046243846619,0.043478065020434
"185",0.288232235147448,0.584829958245833,0.126937806606719,0.289112280412517,0.526863824513293,0.18402389507419,0.115372473493973,0.840849862808407,0.04377766369762
"186",0.282013264818773,0.589568293170395,0.128418442010831,0.282824196231802,0.531038396079279,0.186137407688919,0.11234012117055,0.843584638897167,0.044075239932283
"187",0.27587610342026,0.594232207665202,0.129891688914538,0.276619179850577,0.535142165952006,0.188238654197418,0.109377557147832,0.846251624682599,0.0443708181695696
"188",0.269821946715572,0.598820826205769,0.131357227078659,0.270498479366105,0.539174360279765,0.19032716035413,0.106483691878887,0.84885188412407,0.044664423997044
"189",0.263851882483371,0.603333364828228,0.132814752688401,0.264463230789397,0.543134291994357,0.192402477216246,0.103657425194746,0.85138649074114,0.0449560840641146
"190",0.257966891651022,0.607769129933882,0.134263978415096,0.258514459184189,0.547021359602476,0.194464181213336,0.100897648134892,0.853856525861442,0.0452458260036661
"191",0.252167849659993,0.612127516905779,0.135704633434228,0.252653080052875,0.550835045797754,0.196511874149371,0.0982032446982545,0.856263076945781,0.0455336783559642
"192",0.246455528049205,0.616408008549403,0.137136463401392,0.246879900954904,0.554574915905372,0.198545183139724,0.095573093515071,0.858607235990037,0.0458196704948921
"193",0.240830596242236,0.620610173369861,0.138559230387903,0.241195623342673,0.558240616171373,0.200563760485954,0.0930060694401983,0.860890098003241,0.0461038325565608
"194",0.235293623523935,0.62473366369813,0.139972712777934,0.235600844599605,0.561831871909046,0.20256728349135,0.0905010450686907,0.86311275956098,0.0463861953703297
"195",0.229845081191821,0.628778213679073,0.141376705129106,0.230096060264894,0.565348485514783,0.204555454220323,0.0880568921746517,0.865276317433089,0.0466667903922592
"196",0.224485344867546,0.632743637133894,0.142771017998559,0.224681666429245,0.568790334365867,0.206527999204888,0.0856724830745556,0.867381867284434,0.0469456496410107
