"","Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Antsp_t","Year_t1","Recruit","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Antsp_t1","NP_adult","NP_juv","MA","comments","X","antcount_t","antcount_t1","volume_t","volume_t1","ant_t","ant_t1","logsize_t","logsize_t1","flower1_YN","occ_t","occ_t1"
"2745","6","36",0,2012,28,12,7,0,0,NA,NA,7,"CREM",2013,0,0,1,27,7,11,1,0,0,0,4,"liom","",NA,NA,"","",7,4,661.567052968451,572.55526111674,"crem","liom",6.49461134344959,6.35010925673817,FALSE,"occ","occ"
"2746","6","38",0,2012,40,16,13,4,0,NA,NA,0,"vacant",2013,0,0,1,41,23,12,4,0,0,0,2,"liom","",NA,NA,"","",0,2,2201.73285139085,3287.21856305307,"vacant","liom",7.69699998902839,8.09779706462464,FALSE,"vac","occ"
"2747","6","40",0,2012,89,33,22,5,2,NA,NA,0,"vacant",2013,0,0,1,90,37,32,6,1,1,0,10,"crem","",NA,NA,"","",0,10,17620.7350450565,28044.6049195144,"vacant","crem",9.77683161513859,10.2415515544663,TRUE,"vac","occ"
"2748","6","41",0,2012,79,85,64,27,19,NA,NA,2,"CREM",2013,0,0,1,81,93,73,32,1,3,2,25,"crem","",NA,NA,"","",2,25,114791.112118446,146086.414586416,"crem","crem",11.6508693392994,11.891953606327,TRUE,"occ","occ"
"2749","6","42",0,2012,28,17,15,7,0,NA,NA,0,"vacant",2013,0,0,1,37,18,16,9,0,0,0,0,"vacant","",NA,NA,"","",0,0,1876.5780117443,2799.4208537363,"vacant","vacant",7.53720519071617,7.93716783681806,FALSE,"vac","vac"
"2750","6","43",0,2012,50,61,26,12,0,NA,NA,0,"vacant",2013,0,0,1,59,64,37,8,2,2,0,20,"crem","",NA,NA,"","",0,20,24769.494578147,39391.5794353521,"vacant","crem",10.1173681176788,10.5813073525297,TRUE,"vac","occ"
"2751","6","44",0,2012,82,35,27,16,8,NA,NA,0,"vacant",2013,0,0,1,79,41,35,8,1,2,1,0,"vacant","",NA,NA,"","",0,0,20630.3153573486,29865.0269625758,"vacant","vacant",9.93451689229595,10.3044434079812,TRUE,"vac","vac"
"2752","6","45",0,2012,95,64,37,9,4,NA,NA,0,"vacant",2013,0,0,1,100,73,36,0,0,4,4,8,"crem","",NA,NA,"","",0,8,63427.1194298042,77760.9631610424,"vacant","crem",11.0576468002246,11.2613948253879,TRUE,"vac","occ"
"2753","6","46",0,2012,20,8,2,0,0,NA,NA,0,"vacant",2013,0,0,1,16,14,5,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,130.899693899575,378.038315981972,"vacant","vacant",4.87443133448359,5.93499555551417,FALSE,"vac","vac"
"2754","6","47",0,2012,38,25,22,3,0,NA,NA,0,"vacant",2013,0,0,1,37,30,22,3,0,0,0,0,"vacant","",NA,NA,"","",0,0,5493.99105265905,6548.12628763233,"vacant","vacant",8.61141023808801,8.78693422474859,FALSE,"vac","vac"
"2755","6","49",0,2012,31,15,9,5,0,NA,NA,4,"CREM",2013,0,0,1,36,25,21,0,0,0,0,2,"aph","",NA,NA,"","",4,2,1168.6724671354,4985.707541247,"crem","other",7.06362374012255,8.51433060637581,FALSE,"occ","occ"
"2756","6","50",0,2012,79,63,30,7,0,NA,NA,0,"vacant",2013,0,0,1,82,55,37,3,0,0,0,0,"vacant","",NA,NA,"","",0,0,44719.9823752282,45425.335375806,"vacant","vacant",10.708175713715,10.7238252763038,FALSE,"vac","vac"
"2757","6","51",0,2012,95,120,38,13,9,NA,NA,40,"CREM",2013,0,0,1,90,120,37,3,1,2,1,6,"crem","",NA,NA,"","",40,6,155219.548029177,145194.594971878,"crem","crem",11.952595832596,11.8858301559684,TRUE,"occ","occ"
"2758","6","53",0,2012,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,0,1,38,19,12,4,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,2390.09751091233,NA,"vacant",NA,7.77908944363819,FALSE,NA,"vac"
"2759","6","55",0,2012,47,37,21,13,0,NA,NA,0,"vacant",2013,0,0,1,43,44,23,5,0,0,0,6,"crem","",NA,NA,"","",0,6,10348.144401537,12633.5876071766,"vacant","crem",9.24456249774441,9.444114229417,FALSE,"vac","occ"
"2760","6","58",0,2012,22,15,16,7,0,NA,NA,3,"CREM",2013,0,0,1,25,16,15,5,0,0,0,4,"liom","",NA,NA,"","",3,4,1383.7406642124,1572.43257296864,"crem","liom",7.23254573727012,7.36037910878,FALSE,"occ","occ"
"2761","6","60",0,2012,75,63,48,5,3,NA,NA,28,"CREM",2013,0,0,1,77,60,50,13,0,3,3,4,"crem","",NA,NA,"","",28,4,60480.5673201247,60979.6224031169,"crem","crem",11.0100773911025,11.01829502838,TRUE,"occ","occ"
"2762","6","61",0,2012,108,51,36,11,2,NA,NA,2,"CREM",2013,0,0,1,80,74,34,5,2,2,0,18,"crem","",NA,NA,"","",2,18,53502.1082887976,61072.5611857856,"crem","crem",10.8874763393749,11.0198179638638,TRUE,"occ","occ"
"2763","6","66",0,2012,15,9,6,2,0,NA,NA,0,"vacant",2013,0,0,1,14,10,8,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,220.893233455532,296.880505764235,"vacant","vacant",5.39767947824814,5.6933297203491,FALSE,"vac","vac"
"2764","6","68",0,2012,80,82,37,5,10,NA,NA,31,"CREM",2013,0,0,1,63,75,37,0,0,2,2,0,"vacant","",NA,NA,"","",31,0,74146.8226124751,51723.1814487023,"crem","vacant",11.2138024958384,10.8536613439232,TRUE,"occ","vac"
"2765","6","69",0,2012,12,2,2,1,0,NA,NA,0,"vacant",2013,0,0,1,16,8,2,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,12.5663706143592,104.71975511966,"vacant","vacant",2.53102424696929,4.65128778316938,FALSE,"vac","vac"
"2766","6","70",0,2012,45,30,17,5,0,NA,NA,2,"UNK",2013,0,0,1,48,31,22,6,0,0,0,0,"vacant","",NA,NA,"","",2,0,6506.04203604361,8824.73376393373,"other","vacant",8.78048656813195,9.08531371295364,FALSE,"occ","vac"
"2767","6","72",0,2012,18,7,5,2,0,NA,NA,0,"vacant",2013,0,0,1,21,19,13,5,0,0,0,0,"vacant","",NA,NA,"","",0,0,169.646003293849,1407.43350880823,"vacant","vacant",5.13371393241367,7.24952311826438,FALSE,"vac","vac"
"2768","6","73",0,2012,23,8,5,3,0,NA,NA,4,"LIOM",2013,0,0,1,21,19,7,3,0,0,0,13,"crem","",NA,NA,"","",4,13,254.403555093823,929.126027299181,"liom","crem",5.53892180579373,6.8342443887079,FALSE,"occ","occ"
"2769","6","74",0,2012,13,9,7.5,2,0,NA,NA,3,"CREM",2013,0,0,1,17,9,5,5,0,0,0,0,"vacant","",NA,NA,"","",3,0,231.643370817035,218.078890036691,"crem","vacant",5.44519899421612,5.38485687822824,FALSE,"occ","vac"
"2770","6","75",0,2012,17,8.5,2,2,0,NA,NA,0,"vacant",2013,0,0,1,12,11,4,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,122.669375645639,176.714586764426,"vacant","vacant",4.80949273332468,5.17453592693393,FALSE,"vac","vac"
"2771","6","76",0,2012,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2772","6","77",0,2012,52,24,11,3,0,NA,NA,2,"LIOM",2013,0,0,1,51,31,20,0,0,0,0,0,"vacant","",NA,NA,"","",2,0,4169.15525070145,8681.98764773624,"liom","vacant",8.33546871650176,9.06900577311449,FALSE,"occ","vac"
"2773","6","78",0,2012,65,30,18,13,0,NA,NA,0,"vacant",2013,0,0,1,63,35,21,4,0,0,0,8,"crem","",NA,NA,"","",0,8,9801.76907920015,12930.7953621756,"vacant","crem",9.19031816665293,9.46736698280334,FALSE,"vac","occ"
"2774","6","79",0,2012,14,11,4,2,0,NA,NA,2,"LIOM",2013,0,0,1,12,8,6,4,0,0,0,4,"crem","",NA,NA,"","",2,4,206.16701789183,153.9380400259,"liom","crem",5.32868660676119,5.03655018396003,FALSE,"occ","occ"
"2775","6","80",0,2012,49,38,36,4,0,NA,NA,0,"vacant",2013,0,0,1,34,36,29,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,17561.7647329547,9401.87051433695,"vacant","vacant",9.77347935946048,9.14866393934894,FALSE,"vac","vac"
"2776","6","81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,13,6,2,0,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,54.4542726622231,NA,"vacant",NA,3.99736131576272,FALSE,NA,"vac"
"2777","6","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,12,6,5,1,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,95.0331777710912,NA,"vacant",NA,4.55422607032625,FALSE,NA,"vac"
"2778","6","84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,8,3,2,1,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,13.0899693899575,NA,"vacant",NA,2.57184624148955,FALSE,NA,"vac"
"2779","6","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,29,32,15,0,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,4192.78264545033,NA,"vacant",NA,8.3411199083481,FALSE,NA,"vac"
"2780","6","19X",0,2012,109,92,91,38,5,NA,NA,4,"LIOM",2013,0,0,1,111,92,86,19,6,6,0,29,"liom","",NA,NA,"","",4,29,238911.641770656,230182.137534034,"liom","liom",12.3838490628535,12.346626176838,TRUE,"occ","occ"
"2781","6","19Y",0,2012,121,81,56,38,1,NA,NA,0,"vacant",2013,0,0,1,118,75,35,15,0,0,0,25,"liom","",NA,NA,"","",0,25,148639.809465468,93449.2914749064,"vacant","liom",11.9092812721945,11.445174230992,FALSE,"vac","occ"
"2782","6","27X",0,2012,56,38,25,9,0,NA,NA,4,"CREM",2013,0,0,1,123,102,95,43,7,23,16,24,"crem","",NA,NA,"","",4,24,14547.1447824475,312425.302563739,"crem","crem",9.58515001845972,12.6521206877899,TRUE,"occ","occ"
"2783","6","27Y",0,2012,114,103,56,36,26,NA,NA,0,"vacant",2013,0,0,1,49,40,22,4,0,0,0,0,"vacant","",NA,NA,"","",0,0,188628.684204083,12327.8713720741,"vacant","vacant",12.1475357277765,9.41961794314232,FALSE,"vac","vac"
"2784","6","39X",0,2012,99,97,30,12,11,NA,NA,11,"CREM",2013,0,0,1,93,113,39,20,3,6,3,20,"crem","",NA,NA,"","",11,20,104508.417563859,140630.253545293,"crem","crem",11.5570228979933,11.8538894097873,TRUE,"occ","occ"
"2785","6","39Y",0,2012,59,73,41,18,1,NA,NA,8,"CREM",2013,0,0,1,53,78,51,21,0,0,0,7,"liom","",NA,NA,"","",8,7,50184.5864466068,57724.9978638448,"crem","liom",10.8234632156362,10.963445597217,FALSE,"occ","occ"
"2786","6","57X",0,2012,18,14,5,4,0,NA,NA,0,"vacant",2013,0,0,1,25,14,6,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,425.293105479718,654.498469497874,"vacant","vacant",6.05277859117056,6.48386924691769,FALSE,"vac","vac"
"2787","6","57Y",0,2012,46,25,12,3,1,NA,NA,0,"vacant",2013,0,0,1,43,11,10,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,4121.63866181591,1241.12544770882,"vacant","vacant",8.32400609671905,7.12377386608192,FALSE,"vac","vac"
"2788","6","71A",0,2012,9,4.5,3,2,0,NA,NA,0,"vacant",2013,0,0,1,12,5,4,3,0,0,0,0,"vacant","",NA,NA,"","",0,0,33.1339850183299,63.6172512351933,"vacant","vacant",3.50055949336226,4.15288467940195,FALSE,"vac","vac"
"2789","6","74A",0,2012,14,5,2,3,0,NA,NA,3,"CREM",2013,0,0,1,19,13,7,2,0,0,0,0,"vacant","",NA,NA,"","",3,0,44.8985950075541,497.418836818384,"crem","vacant",3.80440650266739,6.20943240121593,FALSE,"occ","vac"
"2790","6","74B",0,2012,5.5,1,1,0,0,NA,NA,0,"vacant",2013,0,0,1,7,3,2,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,1.43989663289532,11.4537232162128,"vacant","vacant",0.364571328299825,2.43831484886502,FALSE,"vac","vac"
"2791","6","83A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,13,7,5,0,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,122.522113490002,NA,"vacant",NA,4.80829153197905,FALSE,NA,"vac"
"2792","6","83B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,8,4,2,0,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,18.8495559215388,NA,"vacant",NA,2.93648935507746,FALSE,NA,"vac"
"2793","7","1",0,2012,115,77,36,23,4,NA,NA,0,"vacant",2013,0,0,1,102,75,41,21,0,0,0,25,"liom","",NA,NA,"","",0,25,96108.846005711,89830.7003367465,"vacant","liom",11.4732366407294,11.4056820704385,FALSE,"vac","occ"
"2794","7","2",0,2012,23,21,16,5,0,NA,NA,0,"vacant",2013,0,0,1,22,19,11,1,0,0,0,3,"crem","",NA,NA,"","",0,3,2060.81933090795,1295.90696960579,"vacant","crem",7.63085891615911,7.16696609162414,FALSE,"vac","occ"
"2795","7","3",0,2012,138,110,105,9,12,NA,NA,0,"vacant",2013,0,0,1,136,127,69,25,8,15,7,35,"liom","",NA,NA,"","",0,35,417507.846185041,341947.699577532,"vacant","liom",12.942058616354,12.7424130791386,TRUE,"vac","occ"
"2796","7","4",0,2012,89,32,31,7,4,NA,NA,0,"vacant",2013,0,0,1,86,32,30,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,23119.5693863898,21636.6722040485,"vacant","vacant",10.0484346974567,9.9821449412852,FALSE,"vac","vac"
"2797","7","5",0,2012,136,129,84,17,7,NA,NA,18,"CREM",2013,0,0,1,139,143,100,5,0,0,0,1,"unk","",NA,NA,"","",18,1,403837.598452027,537199.973742781,"crem","other",12.9087680920964,13.1941256947533,FALSE,"occ","occ"
"2798","7","6",0,2012,18,13,8,2,0,NA,NA,0,"vacant",2013,0,0,1,22,21,16,3,0,0,0,0,"vacant","",NA,NA,"","",0,0,519.540885087412,1971.2184904337,"vacant","vacant",6.25294550828452,7.58640715358827,FALSE,"vac","vac"
"2799","7","8",0,2012,73,70,32,16,6,NA,NA,4,"LIOM",2013,0,0,1,83,63,41,13,0,0,0,34,"liom","",NA,NA,"","",4,34,49708.6351595879,58756.1602025387,"liom","liom",10.8139339426584,10.9811512810209,FALSE,"occ","occ"
"2800","7","9",0,2012,64,40,11,9,0,NA,NA,0,"vacant",2013,0,0,1,46,24,19,12,0,0,0,23,"liom","",NA,NA,"","",0,23,10895.0433226494,5566.77128246721,"vacant","liom",9.29606322374983,8.62457050281773,FALSE,"vac","occ"
"2801","7","10",0,2012,85,84,45,17,0,NA,NA,2,"LIOM",2013,0,0,1,75,92,53,19,0,0,0,23,"liom","",NA,NA,"","",2,23,92577.82676277,103206.227408946,"liom","liom",11.4358049401552,11.544484473319,FALSE,"occ","occ"
"2802","7","11",0,2012,58,42,39,14,0,NA,NA,4,"LIOM",2013,0,0,1,59,46,39,10,0,0,0,35,"liom","",NA,NA,"","",4,35,24906.1538585782,27899.6335085206,"liom","liom",10.1228701948328,10.2363688318279,FALSE,"occ","occ"
"2803","7","12",0,2012,113,55,52,13,8,NA,NA,51,"CREM",2013,0,0,1,116,64,39,15,16,17,1,50,"liom","",NA,NA,"","",51,50,84674.888643277,80545.4614496741,"crem","liom",11.3465743625777,11.2965770425071,TRUE,"occ","occ"
"2804","7","13",0,2012,46,41,34,3,1,NA,NA,7,"CREM",2013,0,0,1,50,41,24,13,0,0,0,41,"liom","",NA,NA,"","",7,41,16935.1478982575,13826.2801681426,"crem","liom",9.73714649850323,9.53432642016093,FALSE,"occ","occ"
"2805","7","14",0,2012,80,53,36,16,0,NA,NA,5,"CREM",2013,0,0,1,86,55,44,7,5,6,1,41,"liom","",NA,NA,"","",5,41,41474.2590151412,55166.7596961185,"crem","liom",10.6328282490797,10.9181158714642,TRUE,"occ","occ"
"2806","7","15",0,2012,131,138,114,24,28,NA,NA,0,"vacant",2013,0,0,1,124,124,108,19,2,2,0,38,"liom","",NA,NA,"","",0,38,544478.847571608,436823.797715944,"vacant","liom",13.2075843731655,12.9872851838792,TRUE,"vac","occ"
"2807","7","17",0,2012,5,7,6,3,0,NA,NA,0,"vacant",2013,0,0,1,3,2,1,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,55.3051206725703,1.76714586764426,"vacant","vacant",4.01286550229868,0.569365740945838,FALSE,"vac","vac"
"2808","7","18",0,2012,58,61,33,10,0,NA,NA,0,"vacant",2013,0,0,1,62,62,33,5,0,1,1,7,"liom","",NA,NA,"","",0,7,33542.2611636026,36622.4618607535,"vacant","liom",10.4205614500279,10.5084170431877,TRUE,"vac","occ"
"2809","7","19",0,2012,96,63,32,8,0,NA,NA,1,"LIOM",2013,0,0,1,94,41,25,7,0,0,0,25,"liom","",NA,NA,"","",1,25,56705.7473972958,26799.3561314477,"liom","liom",10.9456308496104,10.1961331412644,FALSE,"occ","occ"
"2810","7","20",0,2012,56,63,60,11,0,NA,NA,0,"vacant",2013,0,0,1,56,63,50,14,0,0,0,37,"liom","",NA,NA,"","",0,37,55450.6811321866,46800.8293593027,"vacant","liom",10.9232492764215,10.7536562031013,FALSE,"vac","occ"
"2811","7","21",0,2012,20,10,5,3,0,NA,NA,0,"vacant",2013,0,0,1,15,12,4,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,294.524311274043,251.327412287183,"vacant","vacant",5.68536155069992,5.52675652052328,FALSE,"vac","vac"
"2812","7","22",0,2012,80,62,50,26,0,NA,NA,0,"vacant",2013,0,0,1,81,67,51,4,0,0,0,0,"vacant","",NA,NA,"","",0,0,65680.2304110506,73817.217183236,"vacant","vacant",11.0925532522056,11.2093472785453,FALSE,"vac","vac"
"2813","7","23",0,2012,100,77,59,17,0,NA,NA,0,"vacant",2013,0,0,1,97,71,69,14,10,10,0,52,"liom","",NA,NA,"","",0,52,121056.036918327,124433.249020936,"vacant","liom",11.7040088324017,11.7315246986635,TRUE,"vac","occ"
"2814","7","24",0,2012,26,16,13,2,0,NA,NA,0,"vacant",2013,0,0,1,19,19,7,3,0,0,0,1,"liom","",NA,NA,"","",0,1,1431.12635340405,840.637834223069,"vacant","liom",7.26621707293594,6.73416093015091,FALSE,"vac","occ"
"2815","7","25",0,2012,65,60,53,18,0,NA,NA,0,"vacant",2013,0,0,1,69,59,59,25,2,2,0,52,"liom","",NA,NA,"","",0,52,54322.3912206193,62881.3331560899,"vacant","liom",10.9026917822618,11.0490046284701,TRUE,"vac","occ"
"2816","7","27",0,2012,129,119,88,34,5,NA,NA,0,"vacant",2013,0,0,1,108,97,96,11,0,0,0,17,"liom","",NA,NA,"","",0,17,361775.403461736,263297.665695524,"vacant","liom",12.7987788658339,12.4810404798755,FALSE,"vac","occ"
"2817","7","28",0,2012,19,11,7,4,0,NA,NA,2,"FOR",2013,0,0,1,25,16,7,5,0,0,0,15,"liom","",NA,NA,"","",2,15,402.909257822891,865.574225910938,"other","liom",5.99871136990028,6.76339313166801,FALSE,"occ","occ"
"2818","7","29",0,2012,82,40,35,10,0,NA,NA,0,"vacant",2013,0,0,1,80,48,32,24,0,0,0,46,"liom","",NA,NA,"","",0,46,30188.7419055894,33510.3216382911,"vacant","liom",10.3152243492784,10.4196087789632,FALSE,"vac","occ"
"2819","7","31",0,2012,84,33,31,17,0,NA,NA,0,"vacant",2013,0,0,1,86,38,32,19,0,0,0,27,"liom","",NA,NA,"","",0,27,22518.9361409316,27580.5655046404,"vacant","liom",10.0221118405042,10.2248666552937,FALSE,"vac","occ"
"2820","7","32",0,2012,30,43,35,14,0,NA,NA,0,"vacant",2013,0,0,1,28,41,34,0,0,0,0,3,"liom","",NA,NA,"","",0,3,11945.9060652752,10308.3508945915,"vacant","liom",9.38814390998285,9.24070961218933,FALSE,"vac","occ"
"2821","7","33",0,2012,31,29,16,10,0,NA,NA,1,"CREM",2013,0,0,1,31,29,19,4,0,0,0,6,"liom","",NA,NA,"","",1,6,4108.6141422729,4674.68986854161,"crem","liom",8.32084105896729,8.44991810124244,FALSE,"occ","occ"
"2822","7","34",0,2012,87,76,56,21,33,NA,NA,1,"FOR",2013,0,0,1,92,83,59,3,24,24,0,57,"liom","",NA,NA,"","",1,57,99214.6375930192,121415.225678387,"other","liom",11.5050408387688,11.7069715671931,TRUE,"occ","occ"
"2823","7","35",0,2012,17,13,8,2,0,NA,NA,2,"CREM",2013,0,0,1,21,15,11,4,0,0,0,10,"liom","",NA,NA,"","",2,10,490.677502582556,929.126027299181,"crem","liom",6.19578709444457,6.8342443887079,FALSE,"occ","occ"
"2824","7","36",0,2012,51,36,32,10,0,NA,NA,0,"vacant",2013,0,0,1,52,51,32,1,0,0,0,4,"crem","",NA,NA,"","",0,4,15434.6447070867,23445.9677731284,"vacant","crem",9.64436991801805,10.0624538091161,FALSE,"vac","occ"
"2825","7","37",0,2012,40,34,23,11,0,NA,NA,2,"CREM",2013,0,0,1,44,25,25,8,0,0,0,0,"vacant","",NA,NA,"","",2,0,8505.86210959436,7199.48316447661,"crem","vacant",9.04851086472455,8.88176451971606,FALSE,"occ","vac"
"2826","7","39",0,2012,86,60,55,31,4,NA,NA,9,"LIOM",2013,0,0,1,98,62,46,35,2,2,0,52,"liom","",NA,NA,"","",9,52,74439.3834283406,74813.8874525873,"liom","liom",11.2177404279215,11.2227588078605,TRUE,"occ","occ"
"2827","7","40",0,2012,89,73,52,27,2,NA,NA,6,"LIOM",2013,0,0,1,95,78,48,16,1,2,1,16,"liom","",NA,NA,"","",6,16,91016.193414548,98712.7681666083,"liom","liom",11.4187927192783,11.499969580445,TRUE,"occ","occ"
"2828","7","41",0,2012,72,51,39,12,10,NA,NA,31,"LIOM",2013,0,0,1,71,47,39,19,3,3,0,46,"liom","",NA,NA,"","",31,46,38170.350741116,34368.7618308845,"liom","liom",10.5498143346181,10.4449033444898,TRUE,"occ","occ"
"2829","7","42",0,2012,127,113,47,46,12,NA,NA,18,"LIOM",2013,0,0,1,127,113,67,42,42,43,1,66,"liom","",NA,NA,"","",18,66,212790.542403149,269313.030228985,"liom","liom",12.2680635918678,12.5036296631805,TRUE,"occ","occ"
"2830","7","44",0,2012,31,30,27,7,0,NA,NA,7,"LIOM",2013,0,0,1,35,37,29,11,0,0,0,39,"liom","",NA,NA,"","",7,39,6592.04313493563,9978.48366596458,"liom","liom",8.79361861509576,9.20818642048377,FALSE,"occ","occ"
"2831","7","45",0,2012,11,3,2,1,0,NA,NA,0,"vacant",2013,0,0,1,9,5,4,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,17.9987079111915,47.712938426395,"vacant","vacant",2.89029997260808,3.86520260695017,FALSE,"vac","vac"
"2832","7","46",0,2012,36,27,20,8,0,NA,NA,7,"CREM",2013,0,0,1,41,28,18,0,0,0,0,17,"crem","",NA,NA,"","",7,17,5204.83362883489,5678.16692197575,"crem","crem",8.55734301681774,8.64438373462401,FALSE,"occ","occ"
"2833","7","47",0,2012,105,59,28,9,7,NA,NA,8,"FOR",2013,0,0,1,105,62,27,0,9,15,6,0,"vacant","",NA,NA,"","",8,0,52015.9386141088,54434.9649573729,"other","vacant",10.8593054624082,10.9047619645633,TRUE,"occ","vac"
"2834","7","48",0,2012,98,83,81,20,2,NA,NA,5,"CREM",2013,0,0,1,91,93,78,11,1,1,0,13,"liom","",NA,NA,"","",5,13,172513.230189025,174157.526693945,"crem","liom",12.0582292092605,12.0677154944637,TRUE,"occ","occ"
"2835","7","49",0,2012,75,66,42,19,1,NA,NA,0,"vacant",2013,0,0,1,74,57,49,9,5,7,2,12,"liom","",NA,NA,"","",0,12,57255.526111674,54419.191544258,"vacant","liom",10.9552794427263,10.9044721563698,TRUE,"vac","occ"
"2836","7","50",0,2012,81,56,22,12,3,NA,NA,0,"vacant",2013,0,0,1,79,63,31,8,0,0,0,16,"crem","",NA,NA,"","",0,16,32253.946376243,45686.8729642174,"vacant","crem",10.3813956829931,10.7295662919485,FALSE,"vac","occ"
"2837","7","51",0,2012,32,28,18,7,0,NA,NA,2,"CREM",2013,0,0,1,42,22,21,6,0,0,0,1,"unk","",NA,NA,"","",2,1,4431.740036664,5082.70421442659,"crem","other",8.39654757071943,8.533598724612,FALSE,"occ","occ"
"2838","7","52",0,2012,77,70,36,17,0,NA,NA,0,"vacant",2013,0,0,1,91,78,37,11,0,0,0,28,"crem","",NA,NA,"","",0,28,56625.3749852414,78767.2545578953,"vacant","crem",10.9442124850193,11.2742526381849,FALSE,"vac","occ"
"2839","7","53",0,2012,58,34,20,8,0,NA,NA,0,"vacant",2013,0,0,1,54,38,35,0,0,0,0,0,"vacant","",NA,NA,"","",0,0,11069.4017149236,18834.2406573525,"vacant","vacant",9.31193997861648,9.84343180380257,FALSE,"vac","vac"
"2840","7","54",0,2012,12,5,3,3,0,NA,NA,0,"vacant",2013,0,0,1,14,11,7,2,0,0,0,7,"liom","",NA,NA,"","",0,7,50.2654824574367,296.880505764235,"vacant","liom",3.91731860808918,5.6933297203491,FALSE,"vac","occ"
"2841","7","55",0,2012,12,3,1.5,1,0,NA,NA,0,"vacant",2013,0,0,1,15,17,2,2,0,0,0,0,"vacant","",NA,NA,"","",0,0,15.9043128087983,354.410921233099,"vacant","vacant",2.76659031828206,5.8704570343766,FALSE,"vac","vac"
"2842","7","57",0,2012,11,8.5,7,5,0,NA,NA,0,"vacant",2013,0,0,1,14,9,9,4,0,0,0,4,"unk","",NA,NA,"","",0,4,172.967583026551,296.880505764235,"vacant","other",5.15310419559028,5.6933297203491,FALSE,"vac","occ"
"2843","7","58",0,2012,13,6.5,6.5,2,0,NA,NA,0,"vacant",2013,0,0,1,15,11,8,2,0,0,0,6,"liom","",NA,NA,"","",0,6,143.793313748683,354.410921233099,"vacant","liom",4.96837694732612,5.8704570343766,FALSE,"vac","occ"
"2844","7","59",0,2012,25,14,6,7,0,NA,NA,0,"vacant",2013,0,0,1,21,14,9,0,0,0,0,1,"crem","",NA,NA,"","",0,1,654.498469497874,727.082349765188,"vacant","crem",6.48386924691769,6.58903974452323,FALSE,"vac","occ"
"2845","7","60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,24,19,18,2,0,0,0,10,"LIOM","",NA,NA,"","",NA,10,NA,2150.42017138221,NA,"liom",NA,7.6734185305779,FALSE,NA,"occ"
"2846","7","61",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,21,14,13,6,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,1001.97170695429,NA,"vacant",NA,6.90972504467359,FALSE,NA,"vac"
"2847","7","62",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,7,1.5,1.5,1,0,0,0,0,"vacant","",NA,NA,"","",NA,0,NA,4.1233403578366,NA,"vacant",NA,1.41666360133304,FALSE,NA,"vac"
"2848","7","63",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2013,0,1,NA,8,8,2,1,0,0,0,3,"CREM","",NA,NA,"","",NA,3,NA,52.3598775598299,NA,"crem",NA,3.95814060260944,FALSE,NA,"occ"
