"","vacvac","vacother","vaccrem","cremvac","cremother","cremcrem","othervac","otherother","othercrem"
"167",0.632617075445237,0.152693231814297,0.214689692740466,0.389208659196936,0.167095767271567,0.443695573531497,0.615153727550483,0.214596076010036,0.170250196439481
"168",0.626479310063673,0.15634897195152,0.217171717984807,0.383379890077419,0.170185166379035,0.446434943543545,0.608493094366406,0.219484163789238,0.172022741844356
"169",0.62029206620126,0.160064102505555,0.219643831293185,0.377577500206125,0.173303726794297,0.449118772999578,0.60178307100778,0.224438275485167,0.173778653507053
"170",0.614056918255231,0.163838425727425,0.222104656017344,0.371803031558828,0.176451007293567,0.451745961147605,0.595025811012912,0.229457460051371,0.175516728935717
"171",0.607775505259509,0.167671693521025,0.224552801219466,0.366057999273171,0.179626553543633,0.454315447183196,0.588223543757142,0.234540691020611,0.177235765222247
"172",0.601449529830897,0.17156360672114,0.226986863447963,0.360343890112111,0.182829898607182,0.456826211280707,0.581378572154062,0.239686866765371,0.178934561080567
"173",0.595080756952136,0.175513814463916,0.229405428583948,0.354662160987478,0.186060563462901,0.459277275549621,0.574493270125005,0.244894810950661,0.180611918924333
"174",0.588671012591112,0.179521913654256,0.231807073754631,0.349014237546585,0.189318057538977,0.461667704914438,0.567570079840118,0.250163273182203,0.182266646977679
"175",0.582222182156163,0.183587448534354,0.234190369309483,0.343401512824617,0.192601879258606,0.463996607916777,0.560611508735519,0.255490929852199,0.183897561412282
"176",0.575736208788089,0.187709910357274,0.236553880854637,0.337825345965266,0.195911516596104,0.46626313743863,0.553620126312192,0.260876385184067,0.185503488503742
"177",0.569215091490186,0.191888737169179,0.238896171340634,0.332287061011837,0.199246447642199,0.468466491345964,0.546598560723444,0.266318172476577,0.18708326679998
"178",0.562660883098316,0.19612331370346,0.241215803198224,0.326787945770811,0.20260614117707,0.470605913052119,0.539549495158925,0.271814755546904,0.18863574929417
"179",0.556075688093735,0.200412971389614,0.243511340516651,0.321329250749582,0.205990057249703,0.472680692000715,0.532475664034336,0.277364530371158,0.190159805594506
"180",0.549461660262159,0.20475698847936,0.245781351258482,0.315912188169829,0.209397647762136,0.474690164068035,0.525379848997056,0.28296582691998,0.191654324082964
"181",0.542821000203232,0.209154590291997,0.248024409504771,0.310537931057727,0.212828357057188,0.476633711885085,0.518264874759026,0.288616911185816,0.193118214055158
"182",0.536155952695315,0.213604949580614,0.25023909772407,0.305207612411955,0.216281622508246,0.478510765079798,0.511133604769198,0.29431598739752,0.194550407833282
"183",0.529468803921207,0.218107187020237,0.252424009058555,0.299922324450161,0.219756875109758,0.480320800440081,0.503988936738891,0.300061200416934,0.195949862844175
"184",0.522761878561125,0.222660371818548,0.254577749620327,0.294683117934338,0.223253540067057,0.482063341998605,0.496833798034242,0.305850638311196,0.197315563654562
"185",0.516037536759944,0.227263522449292,0.256698940790764,0.289491001575281,0.226771037384208,0.483737961040511,0.489671140950815,0.311682335093539,0.198646523955646
"186",0.509298170976361,0.231915607507964,0.258786221515675,0.28434694151606,0.230308782448573,0.485344276035367,0.48250393788615,0.317554273624501,0.199941788489348
"187",0.502546202722265,0.23661554668888,0.260838250588855,0.279251860894191,0.233866186610864,0.486881952494945,0.475335176426732,0.323464388664565,0.201200434908703
"188",0.495784079201217,0.24136221188215,0.262853708916633,0.274206639481975,0.237442657759468,0.488350702758556,0.468167854366386,0.329410570068461,0.202421575565153
"189",0.489014269855468,0.246154428388612,0.26483130175592,0.269212113404233,0.241037600887888,0.48975028570788,0.461004974673609,0.335390666110592,0.203604359215798
"190",0.482239262831495,0.250990976250199,0.266769760918306,0.264269074932444,0.244650418654192,0.491080506413364,0.453849540425708,0.34140248693034,0.204747972643952
"191",0.475461561374463,0.255870591692736,0.2686678469328,0.259378272354108,0.248280511931426,0.492341215714466,0.446704549727844,0.347443808085373,0.205851642186783
"192",0.46868368016249,0.260791968677614,0.270524351159896,0.254540409915931,0.251927280347978,0.493532309736091,0.439572990635272,0.353512374200515,0.206914635164213
"193",0.461908141591892,0.26575376055833,0.272338097849777,0.249756147839265,0.255590122816965,0.49465372934377,0.432457836097061,0.359605902699228,0.20793626120371
"194",0.455137472024955,0.270754581837375,0.27410794613767,0.245026102406051,0.25926843805376,0.495705459540189,0.425362038939521,0.365722087604371,0.208915873456108
"195",0.44837419801197,0.275793010018494,0.275832791969537,0.240350846113354,0.262961625080841,0.496687528805806,0.418288526907366,0.371858603394525,0.209852869698109
"196",0.441620842499495,0.280867587548917,0.277511569951588,0.235730907894428,0.266669083719209,0.497600008386363,0.411240197780344,0.378013108901981,0.210746693317675
