"","vacvac","vaccrem","vacother","vacliom","cremvac","cremcrem","cremother","cremliom","othervac","othercrem","otherother","otherliom","liomvac","liomcrem","liomother","liomliom"
"96",0.806704691728302,0.0181645493481351,0.0605788635550752,0.114551895368488,0.714184773546613,0.0286038643316499,0.180156295734702,0.0770550663870353,0.818785900366517,0.0266464672924717,0.0501430297985624,0.104424602542449,0.638680028668718,0.0123906850444225,0.023167434697932,0.325761851588927
"97",0.802377860433373,0.0186809260851448,0.06154768549593,0.117393527985552,0.709095387834032,0.0293648781796787,0.18271313416083,0.0788265998254591,0.814591236468648,0.0274105934338893,0.0509572755112938,0.107040894586169,0.631856196452355,0.0126747572630721,0.0234120320639946,0.332057014220578
"98",0.797975389786526,0.0192096027067583,0.0625242565574604,0.120290750949255,0.703948271183544,0.0301421141197976,0.185281519337287,0.0806280953593711,0.810319062484796,0.0281931875431328,0.0517784173749754,0.109709332597096,0.624977993120984,0.012962702302158,0.0236543945479236,0.338404910028934
"99",0.793497003033372,0.0197507502018906,0.0635083134553585,0.123243933309379,0.698744039974814,0.030935739340718,0.187860607807562,0.0824596128769065,0.805968948320833,0.0289945154175596,0.0526062417267083,0.112430294534899,0.618047793164805,0.013254468042271,0.0238943610266899,0.344803377766234
"100",0.788942475148753,0.0203045357427392,0.0644995785721436,0.126253410536364,0.693483362876596,0.0317459150623268,0.190449529042386,0.084321193018692,0.801540513263463,0.029814837271807,0.0534405223524206,0.11520412711231,0.611068053631372,0.0135499983417129,0.0241317707422327,0.351250177284682
"101",0.784311635023013,0.0208711223267085,0.0654977598287212,0.129319482821557,0.688166961366254,0.0325727962032677,0.193047385815516,0.0862128566149621,0.797033428395618,0.0306544071724633,0.0542810203351045,0.118031144096814,0.604041311185539,0.0138492330746269,0.0243664635894205,0.357742992150413
"102",0.779604367630497,0.0214506684115408,0.0665025505807608,0.132442413377202,0.682795610168384,0.0334165310497707,0.195653254640532,0.088134604141313,0.79244741901152,0.0315134724600827,0.0551274839233699,0.120911624605027,0.596970178908949,0.0141521081801891,0.0245982804075075,0.364279432503354
"103",0.77482061617304,0.0220433275443799,0.0675136295414338,0.135622426741146,0.677370137608599,0.0342772609266183,0.198266186269638,0.0900864151951447,0.787782267024179,0.0323922731596036,0.0559796484217732,0.123845811394445,0.589857342845493,0.0144585557229053,0.0248270632740856,0.370857038157516
"104",0.769960384190886,0.0226492479855615,0.0685306607320347,0.138859707091517,0.671891425878666,0.0351551198711672,0.200885206255312,0.0920682479948545,0.783037813357672,0.0332910413803395,0.0568372361043772,0.126833909157612,0.582705558300559,0.0147685039640029,0.0250526558004955,0.377473281934943
"105",0.765023737633183,0.0232685723279887,0.0695532934619856,0.142154396576843,0.666360411209352,0.0360502343113632,0.203509315575441,0.0940800389038432,0.778213960316202,0.034210000706824,0.0576999561529917,0.129876082823982,0.575517645903278,0.0150818774438559,0.0252749034276356,0.384125573225231
"106",0.760010806879935,0.0239014371130145,0.0705811623396887,0.145506593667361,0.660778083947521,0.036962722748715,0.206137491322375,0.0961217019813881,0.773310673921502,0.0351493655819029,0.0585675046215262,0.132972455875069,0.568296487442304,0.015398597075322,0.0254936537210788,0.390811261761295
"107",0.754921788707046,0.0245479724438202,0.0716138873156464,0.148916351533488,0.655145488534219,0.0378926954472066,0.208768687456155,0.0981931285624199,0.768327986209852,0.0361093406835778,0.0594395644278636,0.136123108678706,0.561045021486994,0.015718580247816,0.0257087566643948,0.397527641600795
"108",0.749756948185851,0.0252083015973392,0.0726510737592158,0.152383676457594,0.64946372338073,0.0388402541291441,0.211401835621915,0.100294186868211,0.763265997479616,0.0370901202972166,0.0603158053746275,0.13932807684854,0.553766238807108,0.0160417409418899,0.0259200649495631,0.404271955301439
"109",0.744516620508378,0.0258825406358389,0.0736923125702984,0.155908526285485,0.643733940639838,0.0398054916789426,0.214035846031273,0.102424721649946,0.758124878479914,0.0380918876848555,0.0611958842001733,0.142587349635057,0.546463177605358,0.0163679898540309,0.0261274342633604,0.411041398277251
"110",0.739201212729393,0.0265707980193302,0.0747371803271916,0.159490808924085,0.63795734586979,0.0407884918558675,0.216669608407244,0.104584553867099,0.752904872530775,0.0391148144534256,0.0620794446610806,0.145900868354719,0.539138918578257,0.016697234531335,0.0263307235686085,0.417833123321799
"111",0.733811205416202,0.0272731742200336,0.0757852394717407,0.163130380892023,0.632135197588769,0.0417893290167421,0.219301992992015,0.106773480402473,0.747606297564878,0.0401590599238375,0.062966117647359,0.149268524863925,0.531796579821789,0.0170293795156637,0.0265297953791808,0.424644245283367
"112",0.72834715419708,0.0279897613401815,0.0768360385328363,0.166827045929902,0.626268806718015,0.0428080678496365,0.221931851616638,0.10899127381571,0.742229548080803,0.0412247705029613,0.0638555213315088,0.152690160084727,0.524439311599348,0.0173643264968336,0.0267245160276837,0.431471845876134
