"","vacvac","vaccrem","vacliom","cremvac","cremcrem","cremliom","liomvac","liomcrem","liomliom"
"101",0.801030030782849,0.0668939108244502,0.132076058392701,0.711337203115125,0.0173692966420309,0.0891156009223371,0.612524303021964,0.0247086595748339,0.362767037403202
"102",0.796693986152932,0.0679603454154003,0.135345668431668,0.706401083922885,0.0176191241696508,0.0911815761105792,0.605539844292796,0.0249513952523657,0.369508760454838
"103",0.792285218758709,0.0690353994639753,0.138679381777316,0.701412641746989,0.0178703392915101,0.0932839329035405,0.598510946719404,0.025191292987477,0.376297760293119
"104",0.787803541977028,0.0701187987943782,0.142077659228594,0.696372484029713,0.018122873603904,0.095422849715035,0.591440245916853,0.025428192157166,0.383131561925981
"105",0.783248819439114,0.0712102544173911,0.145540926143495,0.69128126270492,0.018376656372981,0.0975984872371781,0.584330446077736,0.0256619335646297,0.390007620357634
"106",0.778620966956521,0.072309462408112,0.149069570635367,0.686139674503072,0.0186316145593521,0.0998109878526614,0.577184316165126,0.0258923597359825,0.396923324098891
"107",0.773919954421918,0.0734161038088794,0.152663941769203,0.680948461189309,0.0188876728472994,0.102060475061108,0.570004685883688,0.0261193152166456,0.403875998899666
"108",0.76914580767813,0.0745298445588583,0.156324347763012,0.675708409731917,0.0191447536786621,0.104347052921302,0.562794441440228,0.0263426468663162,0.410862911693456
"109",0.764298610348642,0.075650335451743,0.160051054199615,0.670420352398636,0.0194027772914645,0.106670805511104,0.555556521106164,0.0265622041514114,0.417881274742424
"110",0.75937850562251,0.076777212122999,0.163844282254491,0.665085166778388,0.0196616617633384,0.109031796406871,0.548293910595574,0.0267778394338784,0.424928249970547
"111",0.75438569798649,0.0779100950680305,0.16770420694548,0.659703775726178,0.0199213230597771,0.11143006818418,0.541009638273581,0.0269894082552629,0.432000953471156
"112",0.749320454896962,0.0790485896926104,0.171630955410427,0.654277147229064,0.0201816750872465,0.113865641941693,0.53370677021086,0.0271967696149366,0.439096460174203
"113",0.744183108384134,0.0801922863968537,0.175624605219013,0.648806294191317,0.0204426297511628,0.116338516849926,0.52638840510099,0.0273997862414019,0.446211808657608
"114",0.738974056580854,0.0813407606939483,0.179685182725197,0.643292274137053,0.0207040970187288,0.118848669726717,0.519057669058226,0.0275983248556127,0.453344006086162
"115",0.73369376516832,0.0824935733647782,0.183812661466902,0.637736188828862,0.0209659849866091,0.121396054641112,0.511717710314001,0.0277922564252816,0.460490033260718
"116",0.728342768730878,0.0836502706494921,0.18800696061963,0.632139183801179,0.0212281999534037,0.123980602547379,0.504371693831119,0.0279814564091798,0.467646849759702
"117",0.722921672012144,0.0848103844769671,0.192267943510889,0.626502447807376,0.0214906464968661,0.126602220950798,0.497022795855097,0.0281658049904797,0.474811399154423
"118",0.717431151064666,0.0859734327330166,0.196595416202317,0.620827212179821,0.0217532275557922,0.129260793606821,0.489674198422542,0.0283451872982383,0.48198061427922
"119",0.711871954285448,0.0871389195680699,0.200989126146482,0.615114750102412,0.0220158445164904,0.131956180255123,0.482329083846696,0.0285194936161776,0.489151422537126
"120",0.706244903329751,0.0883063357449266,0.205448760925322,0.609366375795349,0.0222783973037268,0.134688216390012,0.474990629200461,0.0286886195779758,0.496320751221563
"121",0.70055089389576,0.0894751590270526,0.209973947077188,0.603583443612232,0.022540784476018,0.137456713068554,0.467662000817211,0.0288524663483512,0.503485532834438
"122",0.694790896372894,0.0906448546077382,0.214564249019368,0.597767347049824,0.0228029033251307,0.140261456757709,0.460346348829609,0.0290109407892919,0.510642710381099
"123",0.688965956346825,0.0918148755802854,0.219219168072889,0.591919517671142,0.023064649979628,0.143102209221651,0.453046801766407,0.0291639556108552,0.517789242622738
"124",0.683077194954524,0.0929846634492298,0.223938141596246,0.586041423942836,0.0233259195122841,0.145978707450355,0.445766461226843,0.0293114295060434,0.524922109267114
"125",0.677125809083051,0.0941536486824323,0.228720542234516,0.580134569988119,0.0235866060511737,0.148890663630414,0.438508396651777,0.0294532872693387,0.532038316078885
"126",0.671113071406193,0.0953212513036991,0.233565677290108,0.574200494256832,0.0238466028942257,0.151837765158923,0.431275640210103,0.0295894598985655,0.539134899891332
"127",0.665040330253477,0.0964868815254083,0.238472788221115,0.568240768114522,0.0241058026270144,0.15481967470116,0.424071181818265,0.0297198846798311,0.546208933501904
