"","beta.1.1","beta.1.2","beta.1.3","beta.1.4"
"1",-2.8345546915197,-2.96920500799455,-2.79605311225703,-3.03657316097337
"2",0.366497109115624,0.214667606790852,0.396881249342058,0.168365431595538
"3",0.766145251435194,0.605860073106295,0.788293753917901,0.531031459594225
"4",-1.3876787472803,-1.51531715664786,-1.35119173772321,-1.57363658173097
"5",-0.316496076357191,-0.482191369686786,-0.28563736023534,-0.526308250245999
"6",-0.116118308802278,-0.248785358987913,-0.0962488414442966,-0.383270021133462
"7",-3.92338282992656,-4.06899085152848,-3.90719460457793,-4.1469986786211
"8",-0.803337033095398,-0.964255861455853,-0.779091403605989,-1.0561523958201
"9",-2.26360150796584,-2.39859052425032,-2.22922117307647,-2.46919401562237
"10",-3.76414903390452,-3.93702057942882,-3.73743088886955,-3.98048148607527
"11",2.55641437871465,2.38631148256165,2.58060257231204,2.35333172216712
"12",-3.42806737892951,-3.56362990278405,-3.40096369350623,-3.65646415179863
"13",0.19300083198769,0.0476455937507942,0.22023990316328,-0.0184813619646775
"14",1.83018069773236,1.68845949445602,1.85542859016376,1.60577994940566
"15",-2.64052801940405,-2.79213689532166,-2.61125779856832,-2.83112347659178
"16",-2.63409874444842,-2.76690444153377,-2.6043813529637,-2.83598883957093
"17",1.03158020217317,0.900316275194277,1.057480605276,0.801421290529206
"18",0.918913132346571,0.770172750681475,0.947132154145694,0.713620250938055
"19",2.92838064875993,2.77299515332515,2.95466747374669,2.70402520018941
"20",-0.750310701035511,-0.877067227376399,-0.729099027845184,-1.00142925489418
"21",4.10752991640827,3.9692305892525,4.14514424253982,3.88710263074087
"22",-0.122279429133376,-0.262084251468548,-0.0929307419716543,-0.31701091940484
"23",-3.66930679714868,-3.81466488272707,-3.64942254148333,-3.85653666938519
"24",-1.66165263414945,-1.82330442740305,-1.62273922602127,-1.89364891921886
"25",-4.57373418866015,-4.71535082142396,-4.53785047623353,-4.77507918507874
"26",-1.45354877332226,-1.59759777758032,-1.43328490509262,-1.65298410182203
"27",0.350434443000954,0.182768902474685,0.378551930886528,0.149220135799689
"28",1.32096621139607,1.207798322745,1.34441196001142,1.11091290076495
"29",-3.32243785395234,-3.47890331300122,-3.29203378223828,-3.55070850790271
"30",-2.11479029967724,-2.26665473834232,-2.08947057066631,-2.32246306520737
"31",0.521335139479788,0.372555246389031,0.543984921520401,0.293871312928772
"32",-1.48774510703912,-1.61634613189623,-1.45224575184785,-1.71574719568464
"33",-4.76802960317647,-4.93970328334284,-4.75339304666105,-5.00551220286802
"34",-2.16979153500088,-2.3037267671636,-2.14333797013811,-2.40401870655945
"35",2.04959504675325,1.88930487964819,2.06791403703892,1.81286292476048
"36",-3.53429592452378,-3.67819056620122,-3.51404933086753,-3.76028305398855
"37",3.11914442793548,2.97669861542914,3.15074636999774,2.88939424506273
"38",4.24729219932488,4.10646731403611,4.26663974990373,4.02889265770407
"39",0.920536097646783,0.780178109144273,0.936268412406136,0.701390669117671
"40",-2.07827272278501,-2.24503352394628,-2.05819133387746,-2.28769183672069
"41",1.46157158042713,1.32404417620526,1.48887099569417,1.25543124491099
"42",-0.183384407567867,-0.325306176515975,-0.160374976230087,-0.379551424702818
"43",0.351334106286893,0.187879921099477,0.371536619130447,0.134340880532041
"44",3.09479187232256,2.94415043814348,3.12737691594995,2.92040940158156
"45",-0.758154973359895,-0.90664505778452,-0.746295162003278,-0.962351620904632
"46",0.369165253026483,0.184971693522545,0.365622546247068,0.153266785233144
"47",-1.58957474511593,-1.74440403582886,-1.56002315556177,-1.79516464543368
"48",-0.608716771812536,-0.741171056863695,-0.58481096909481,-0.815848127902139
"49",2.02575802789616,1.88106005551637,2.04380930005039,1.81823475579202
"50",-1.82350268626815,-1.9650312332691,-1.78222181483486,-2.03628839170516
